73.300000	0.138470	0.186049
73.400000	0.138406	0.186113
73.500000	0.138373	0.186146
73.600000	0.138372	0.186147
73.700000	0.138403	0.186116
73.800000	0.138465	0.186054
73.900000	0.138558	0.185961
74.000000	0.138679	0.185840
74.100000	0.138824	0.185695
74.200000	0.138991	0.185528
74.300000	0.139175	0.185344
74.400000	0.139370	0.185149
74.500000	0.139572	0.184947
74.600000	0.139775	0.184744
74.700000	0.139974	0.184545
74.800000	0.140165	0.184354
74.900000	0.140341	0.184178
75.000000	0.140500	0.184019
75.100000	0.140637	0.183882
75.200000	0.140750	0.183769
75.300000	0.140838	0.183681
75.400000	0.140900	0.183619
75.500000	0.140935	0.183584
75.600000	0.140944	0.183575
75.700000	0.140928	0.183591
75.800000	0.140890	0.183629
75.900000	0.140832	0.183687
76.000000	0.140758	0.183761
76.100000	0.140671	0.183848
76.200000	0.140574	0.183945
76.300000	0.140472	0.184047
76.400000	0.140367	0.184152
76.500000	0.140264	0.184255
76.600000	0.140165	0.184354
76.700000	0.140073	0.184446
76.800000	0.139990	0.184529
76.900000	0.139917	0.184602
77.000000	0.139856	0.184663
77.100000	0.139806	0.184713
77.200000	0.139768	0.184751
77.300000	0.139741	0.184778
77.400000	0.139725	0.184793
77.500000	0.139719	0.184799
77.600000	0.139722	0.184797
77.700000	0.139733	0.184786
77.800000	0.139750	0.184769
77.900000	0.139773	0.184746
78.000000	0.139799	0.184720
78.100000	0.139828	0.184691
78.200000	0.139858	0.184661
78.300000	0.139887	0.184632
78.400000	0.139914	0.184605
78.500000	0.139935	0.184584
78.600000	0.139950	0.184568
78.700000	0.139957	0.184562
78.800000	0.139952	0.184567
78.900000	0.139935	0.184584
79.000000	0.139904	0.184615
79.100000	0.139859	0.184660
79.200000	0.139800	0.184719
79.300000	0.139728	0.184791
79.400000	0.139644	0.184875
79.500000	0.139551	0.184968
79.600000	0.139452	0.185067
79.700000	0.139350	0.185169
79.800000	0.139249	0.185270
79.900000	0.139152	0.185367
80.000000	0.139064	0.185455
80.100000	0.138988	0.185531
80.200000	0.138927	0.185592
80.300000	0.138885	0.185634
80.400000	0.138862	0.185657
80.500000	0.138862	0.185657
80.600000	0.138885	0.185634
80.700000	0.138931	0.185588
80.800000	0.139001	0.185518
80.900000	0.139092	0.185427
81.000000	0.139203	0.185316
81.100000	0.139331	0.185188
81.200000	0.139474	0.185045
81.300000	0.139628	0.184891
81.400000	0.139788	0.184731
81.500000	0.139952	0.184567
81.600000	0.140116	0.184403
81.700000	0.140275	0.184244
81.800000	0.140427	0.184092
81.900000	0.140568	0.183951
82.000000	0.140694	0.183825
82.100000	0.140802	0.183717
82.200000	0.140891	0.183628
82.300000	0.140957	0.183562
82.400000	0.140999	0.183520
82.500000	0.141015	0.183504
82.600000	0.141006	0.183513
82.700000	0.140970	0.183549
82.800000	0.140910	0.183609
82.900000	0.140827	0.183692
83.000000	0.140723	0.183796
83.100000	0.140601	0.183918
83.200000	0.140465	0.184054
83.300000	0.140319	0.184200
83.400000	0.140168	0.184351
83.500000	0.140015	0.184504
83.600000	0.139866	0.184653
83.700000	0.139724	0.184795
83.800000	0.139592	0.184927
83.900000	0.139476	0.185043
84.000000	0.139377	0.185142
84.100000	0.139298	0.185221
84.200000	0.139241	0.185278
84.300000	0.139207	0.185312
84.400000	0.139196	0.185323
84.500000	0.139208	0.185311
84.600000	0.139242	0.185277
84.700000	0.139296	0.185223
84.800000	0.139369	0.185150
84.900000	0.139456	0.185063
85.000000	0.139556	0.184963
85.100000	0.139663	0.184856
85.200000	0.139774	0.184745
85.300000	0.139885	0.184634
85.400000	0.139991	0.184528
85.500000	0.140087	0.184432
85.600000	0.140169	0.184350
85.700000	0.140233	0.184286
85.800000	0.140276	0.184243
85.900000	0.140294	0.184225
86.000000	0.140286	0.184233
86.100000	0.140250	0.184269
86.200000	0.140188	0.184331
86.300000	0.140100	0.184419
86.400000	0.139988	0.184531
86.500000	0.139857	0.184662
86.600000	0.139709	0.184809
86.700000	0.139551	0.184968
86.800000	0.139387	0.185132
86.900000	0.139224	0.185295
87.000000	0.139066	0.185453
87.100000	0.138921	0.185598
87.200000	0.138794	0.185725
87.300000	0.138690	0.185829
87.400000	0.138614	0.185905
87.500000	0.138569	0.185950
87.600000	0.138558	0.185961
87.700000	0.138583	0.185936
87.800000	0.138645	0.185874
87.900000	0.138743	0.185776
88.000000	0.138875	0.185644
88.100000	0.139039	0.185480
88.200000	0.139230	0.185289
88.300000	0.139445	0.185074
88.400000	0.139678	0.184841
88.500000	0.139923	0.184596
88.600000	0.140174	0.184345
88.700000	0.140426	0.184093
88.800000	0.140670	0.183849
88.900000	0.140903	0.183616
89.000000	0.141117	0.183402
89.100000	0.141307	0.183212
89.200000	0.141470	0.183049
89.300000	0.141599	0.182920
89.400000	0.141694	0.182825
89.500000	0.141750	0.182769
89.600000	0.141766	0.182753
89.700000	0.141742	0.182777
89.800000	0.141677	0.182842
89.900000	0.141572	0.182947
90.000000	0.141429	0.183090
90.100000	0.141252	0.183267
90.200000	0.141043	0.183476
90.300000	0.140806	0.183713
90.400000	0.140547	0.183972
90.500000	0.140272	0.184247
90.600000	0.139985	0.184534
90.700000	0.139695	0.184824
90.800000	0.139408	0.185111
90.900000	0.139131	0.185388
91.000000	0.138870	0.185649
91.100000	0.138633	0.185886
91.200000	0.138425	0.186094
91.300000	0.138251	0.186268
91.400000	0.138117	0.186402
91.500000	0.138025	0.186494
91.600000	0.137978	0.186541
91.700000	0.137976	0.186543
91.800000	0.138020	0.186499
91.900000	0.138107	0.186412
92.000000	0.138234	0.186285
92.100000	0.138397	0.186121
92.200000	0.138592	0.185927
92.300000	0.138810	0.185709
92.400000	0.139046	0.185473
92.500000	0.139292	0.185227
92.600000	0.139541	0.184978
92.700000	0.139785	0.184733
92.800000	0.140018	0.184501
92.900000	0.140233	0.184286
93.000000	0.140424	0.184095
93.100000	0.140588	0.183931
93.200000	0.140721	0.183798
93.300000	0.140820	0.183699
